Episode,Start Timecode,End Timecode,Speaker,Transcript,Notes
45,00:00:12.48,00:00:21.00,Lukas Keitel,"Wir werden heute Morgen erst mal Sport machen, ey es wird so kalt. Danach halt weiter schießen. Also ABS einfache Schießausbildung.",
45,00:00:22.05,00:00:49.29,Hauptbootsmann Mahr,"Ja, Sportausbildung. Aber dadurch, dass die Halle belegt ist, werden wir improvisieren. Das heißt den Zug in zwei Halbzüge einteilen. Die eine Gruppe wird laufen und die andere Gruppe wird ein bisschen Workout machen. Erste Station bisschen was für unsere Ausdauer tun. Ich denke mal da sind ich große Defizite von daher Halbzug Rechts rum mache. Marsch.",
45,00:00:49.29,00:00:58.86,Hauptbootsmann Mahr,Mit dem rechten Fuß mal ein bisschen aufzustampfen. Ich versuche das mal vorzumachen. Soweit verstanden?,
45,00:00:59.23,00:01:02.23,Alle,Jawohl. ,
45,00:01:02.23,00:01:06.64,Hauptbootsmann Mahr,"Ja, das hört sich doch schon gut an.",
45,00:01:06.64,00:01:08.47,Hauptbootsmann Mahr,We walk right up.,
45,00:01:08.47,00:01:08.47,Alle,We walk right up. ,
45,00:01:08.47,00:01:08.95,Hauptbootsmann Mahr,Arrive right down.,
45,00:01:08.95,00:01:08.95,Alle,Arrive right down. ,
45,00:01:10.31,00:01:12.42,Hauptbootsmann Mahr,We're moving out.,
45,00:01:12.42,00:01:38.86,Alle,We're moving out. ,
45,00:01:12.42,00:01:14.78,Hauptbootsmann Mahr,We're moving in.,
45,00:01:14.78,00:01:14.78,Alle,We're mowing in.,
45,00:01:14.78,00:01:14.78,Hauptbootsmann Mahr,We do it again.,
45,00:01:14.78,00:01:14.78,Alle,Wie do it again.,
45,00:01:14.78,00:01:16.36,Hauptbootsmann Mahr,We're moving out.,
45,00:01:16.71,00:01:38.86,Alle,We're moving out. We are the team. ,
45,00:01:16.71,00:01:18.33,Hauptbootsmann Mahr,That feels the pain.,
45,00:01:18.33,00:01:18.33,Alle,That feels the pain.,
45,00:01:18.33,00:01:18.48,Hauptbootsmann Mahr,And that's because. We are the team.,
45,00:01:18.48,00:01:18.48,Alle,We are the team.,
45,00:01:18.48,00:01:18.48,Hauptbootsmann Mahr,That feels no pain.,
45,00:01:18.48,00:01:18.48,Alle,That feels no pain.,
45,00:01:18.48,00:01:18.48,Hauptbootsmann Mahr,And that's because.,
45,00:01:18.48,00:01:18.48,Alle,And that's because.,
45,00:01:18.48,00:01:18.48,Hauptbootsmann Mahr,We have no wife.,
45,00:01:18.48,00:01:18.48,Alle,We have no wife.,
45,00:01:31.86,00:01:32.27,Hauptbootsmann Mahr,Oh here we go.,
45,00:01:32.27,00:01:38.86,Hauptbootsmann Mahr,Vorne halten. Links rum machen. You have it.,
